uniprot_id,protein,gene,description,n_seq,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44
O15382,BCAT2_HUMAN,BCAT2,"Branched-chain-amino-acid aminotransferase, mitochondrial",9,20.68881755320019,21.571257861589295,21.79948776672366,21.206995621930556,21.431470003957752,20.407894189957307,20.750556332664942,22.231201542388007,22.19016808956159,21.626042983893345,20.417132725904175,21.131052437417726,20.52644141151612,NA,21.079268259322564,20.306048691515638,20.86578935071863,21.29556003794536,21.657099233334925,20.153505032173847,21.441087517995392,20.695641882224585,NA,NA,21.319172874277314,21.40901977055864,20.659538798934513,22.525883426863896,22.43042002078638,20.81348120442952,20.615645293656247,21.55919570058902,22.29225536631933,21.877886619759817,22.089282356257566,22.502705607774427,22.349250167305723,21.571074985054068,22.229436359495505,21.791804043054167
P37802,TAGL2_HUMAN,TAGLN2,Transgelin-2,14,21.76967481169454,21.085326299001625,21.03568113575069,21.272730647051784,21.12672178655904,21.761173342645098,22.771864601633062,20.258392145598638,20.704049153011127,20.707103729238906,21.376006486918698,20.364517027276847,21.102847132220443,21.72205972905467,21.15481531898403,22.561528545260188,21.438128736071988,21.801115585922073,20.54256525072316,23.78486883556049,22.161568788008292,20.473791655385003,21.358179879905926,22.927302640018418,20.768163695473998,21.21433094155029,22.66334630999934,20.933912265666137,20.785828887562708,23.07201601448519,20.0923850736714,20.367396361742717,19.867006371800233,20.16000631366537,19.80190753689939,20.054753793103963,19.89862559718783,19.742011937476178,20.043313113233594,19.99755503597634
P05387,RLA2_HUMAN,RPLP2,60S acidic ribosomal protein P2,8,21.64477580288298,21.133800227076172,20.897525114044736,21.499618068191463,21.12618215209924,21.518794660750057,22.20739291326931,21.048032837647217,20.78517486455736,20.891982473621436,21.730237881166712,21.546561860198278,21.18789720402391,21.70391514609813,21.151260485490607,22.301641062710576,21.35628521725961,21.97397751007194,21.028126454375325,23.809429054219734,21.455275369789817,20.92769802295316,22.270944001770445,22.28066570165118,21.038729552294356,20.942053529214995,21.78800040430193,20.54315584308241,20.703779300063847,22.40477348928441,21.223279758886694,21.38075023406165,21.095240008076576,20.82619288211545,21.087685912824597,20.83600328969277,20.664387874218097,20.59660828569141,20.783162275807726,21.352367194443758
Q6IBS0,TWF2_HUMAN,TWF2,Twinfilin-2,7,20.94600992034449,22.092653872341003,22.07184263998882,21.715162617468287,21.32872647336078,21.470552435106462,20.31570073001553,21.57911973880528,21.19166278850697,21.69597269213258,21.771878273783418,21.823381321019188,21.152503695588592,21.463559343146496,21.06184175605576,21.254428537068176,21.43487280686091,21.883837881332653,22.143127480870977,20.63475006573656,21.711121241588398,21.519769202261326,21.84356645404779,21.276195086037482,21.711035159902526,21.9264063479791,21.27395771164117,20.662533049336268,21.585544961478504,21.625462435667135,21.610763687388566,22.20451317602444,21.934060798618713,21.646653982717503,21.712520173996893,21.62360940270998,20.793490677362662,22.008056086446878,21.27520264127549,22.00150496510093
O14818,PSA7_HUMAN,PSMA7,Proteasome subunit alpha type-7,12,22.646031472043713,21.481554516246355,21.454361360766384,21.557202476629765,21.825774177152464,21.140515866781833,21.44111829579628,21.224625304114042,21.005527664390588,21.550860834755053,21.224942402835527,21.74624595748902,21.687819728947144,22.407929187700848,21.737074319914775,21.86687925154883,21.81395133279965,21.41944270801273,21.361195148225445,21.02239094684309,21.291361894855925,21.584437818236587,21.423681037621346,22.090033387239856,21.55563544596858,21.2332020593358,21.84410524732798,21.047851064012697,21.041891121335563,22.316371525875194,21.694741817913865,21.421402649706575,21.506134878572738,21.544080520592075,21.378596357322373,21.40682438410526,21.266811101645967,21.55707443453081,21.21083827328378,21.26785057708194
P19367,HXK1_HUMAN,HK1,Hexokinase-1,37,21.376918560283272,21.61512778089446,21.318131320591007,21.647130729889415,21.43071646996357,22.03577372091882,21.227438984408554,21.938398430964874,21.714912751552184,21.687532703550485,21.689381023921527,21.620058010650236,21.743504292799578,21.02856231134498,21.558423041913034,21.028194177092544,21.776826493806613,22.155539500284917,21.346391933697127,20.09811173135974,21.644383799791246,21.284674790605816,21.25787687292294,20.61441252657486,21.353035448153566,21.401401030381912,21.47706565634366,21.8319622581683,21.6311634439812,21.02089412929868,21.79677953645248,21.64780799583442,21.708120374763475,21.95595438919397,21.46788708171982,21.845559179007296,22.104872444863886,21.831291502549842,21.607738799123812,21.497180795832325
P25789,PSA4_HUMAN,PSMA4,Proteasome subunit alpha type-4,8,22.02980804821835,21.418491654357233,21.556483641694257,21.47941230308714,21.835244342815848,21.134919854062655,21.71771011327759,21.23805516531267,21.064966796810666,21.517844382743753,21.19431011056818,21.566803684039076,21.60110832206562,21.81451582897075,21.87572685272513,21.929159433317157,21.95001684030756,21.29535939371871,21.30914692705655,20.24067724643797,21.457971575066416,21.88280148672823,21.654080478600388,21.24619789953797,21.509774258298744,20.968506480908978,21.939369790970073,21.06627607317358,21.360429326796346,22.366072215664587,22.013878098783966,21.600483516677336,21.57632100339118,21.52744504423928,21.637096202756076,21.36825428087152,21.46392413369849,21.74667498177662,21.38302716660294,21.751655626223652
Q14324,MYPC2_HUMAN,MYBPC2,"Myosin-binding protein C, fast-type",33,21.935659461655707,20.783334786629833,20.761489433126343,22.164668235470003,21.385619288017267,20.020455762656507,21.382440268780872,20.40750729672435,20.043249914450204,20.91943514961444,22.112958284674683,23.44642452120129,20.60671880842414,22.741160472990178,21.886615080931602,NA,22.252663129516847,23.212890434763363,21.60125433142738,NA,20.48376547724967,19.7249910774076,23.902038677860055,NA,20.828244215954697,21.60888920645113,21.164758558379514,19.771394872346846,18.99666579593462,19.630272248647202,21.687281396301284,20.941495765334615,20.594318916076602,19.78965334479749,18.14662807929899,18.9768903861496,20.64553366342747,20.911792216183585,20.816413064892764,21.16832126466725
P56556,NDUA6_HUMAN,NDUFA6,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 6,6,22.42618779145234,21.55458710652555,19.91328414590754,20.750161531093056,21.19196471916124,20.571295296085367,20.243024066916742,22.311018746314765,22.02929370269964,21.456909522290943,21.058000100669602,21.508164706230463,21.202866988500098,21.218869339980646,21.688833595552993,20.375284286889734,21.546638157037794,21.230067940323234,21.058778869917475,NA,21.639288488844993,21.26058225986017,21.562654007523726,19.038439995421285,21.82537289592425,21.998410994802573,21.325817979267736,22.467386482212532,22.41654332716992,20.38004417451077,21.169709584166846,20.6476260982495,22.303671633602274,21.616578007247053,21.52435176608505,21.49204309104957,22.020360833878364,21.86403787668923,21.422734279159858,21.173991278185586
P50995,ANX11_HUMAN,ANXA11,Annexin A11,20,21.179144328969404,21.85631214068453,20.6990891869586,20.474411195004038,21.758776962270453,21.852487389980492,21.854193859758738,21.429740811270683,21.323003216467445,21.444054788854658,21.51753505766967,21.847042119090197,21.582729635767297,21.555275080183247,21.444382606384135,22.060034629026063,21.449869616039354,21.531996356884058,21.388820193710497,22.06462618889859,21.527902786896238,21.494614107413025,21.291905650559706,21.47510379752737,21.336129413573833,21.54546935116633,21.546313742875785,21.553523074878594,21.7987686386709,21.85997537272175,21.795197118594533,21.674246119683232,21.609766763450125,21.37835321763736,21.351851261997457,21.36331013201273,21.391686674992474,21.565828733011788,21.740791643730702,21.3236456538814
Q96MF2,STAC3_HUMAN,STAC3,SH3 and cysteine-rich domain-containing protein 3,2,20.59383980141945,21.67056995123479,22.447968544646397,21.880748870180646,21.08717820285466,20.348933482950617,NA,21.538603688809282,21.163397524004814,21.39658607119425,20.848804897082772,21.206231651645687,21.525660580513108,21.284877020246487,22.0516395761352,NA,20.156498043510314,21.09774757202214,22.07204519008505,NA,21.01885041393419,21.64236005815326,NA,NA,20.123918907177092,21.321927702055284,NA,21.192224459389813,21.093783475292724,NA,20.507392315375125,21.846396571855543,21.73098762293741,21.93461622629496,21.461339428924042,21.988782004504362,21.968251396188734,22.40773286769537,22.041080378498727,21.939496249079163
Q9BS92,NPS3B_HUMAN,NIPSNAP3B,Protein NipSnap homolog 3B,6,20.658175496426246,20.846841282489617,20.98265668430597,21.098968735663803,21.254238725786557,19.945044443711595,19.673388608864904,22.497807337333928,21.98789667464367,21.263975395309586,20.63174523511095,21.554590869333833,22.126056121841504,20.10555623249561,21.477695095035074,20.43478943222203,21.681961900034434,21.446250959872856,21.829002172706836,NA,NA,21.314054435424644,21.3912922150798,NA,22.079206678020906,21.948783454993922,20.793662124377953,22.276158580738215,21.797614791961642,18.641766076083545,20.931992879980587,23.339521978591858,21.28683729641899,21.50945097985374,22.450859061132515,21.39699984917732,18.486692571985817,20.979893092729803,22.46086930221132,21.205330415027397
P23526,SAHH_HUMAN,AHCY,Adenosylhomocysteinase,15,22.133832140707494,21.304866818570854,21.572415662849814,21.439622749799927,22.026144557082347,21.47675532638068,21.305581127304475,21.310542802818325,21.299411460098945,21.408518897000096,21.349019309294587,21.742560907417893,21.579519026589146,21.942036681346078,21.74634797975996,21.870175369149962,21.804147314563036,21.19498993074268,21.353371404755723,20.86904388108562,20.927009044286706,21.219104526870463,21.41563331306156,21.53775069663632,21.630330541835768,21.417473805054083,21.912024754473073,21.36710691258221,21.092389344455437,21.949669575135363,21.89882188430331,21.423613423114467,21.36644451173176,21.553975935322654,21.436463885917075,21.63615295599482,21.17714338022723,21.457080579252978,21.433544797929716,21.32194315043755
O95168,NDUB4_HUMAN,NDUFB4,NADH dehydrogenase [ubiquinone] 1 beta subcomplex subunit 4,3,20.81827481735139,21.693982786944016,19.56424951139605,20.74017896228981,21.75788628507072,21.009641418730535,20.36272963278021,22.504684507896332,22.463926564442033,21.772733909663344,21.208659675862503,22.05548423636912,21.39716415126811,20.180032833724677,21.950130412959528,19.809250581904134,21.5850432332634,21.63334694274141,20.705443623264735,18.914790964568905,21.573530286567127,21.419502540727322,21.70745408645782,18.41480282232278,21.757532317430652,21.79817398154348,21.29590588815482,22.33195473102604,22.165495124327773,19.415366368622678,21.214008301197264,21.275969690446136,21.749882633596997,21.92214441765075,22.290144970791044,21.56482936859338,22.206202082959187,21.792891429516526,21.64659397788685,21.57881472224133
O75489,NDUS3_HUMAN,NDUFS3,"NADH dehydrogenase [ubiquinone] iron-sulfur protein 3, mitochondrial",10,21.670695103403975,21.27042066639865,20.127225539174127,20.778340231392253,21.82520334967748,21.392873955704154,20.580900415045484,22.08515335877103,22.177383683375897,21.5873149946324,21.66080041471368,21.78244538445423,21.87347157342023,21.0360038960958,21.75030249017052,19.974455817846955,21.253239183314577,21.434472993768615,21.083187478903906,19.794878031164313,21.863498243993387,21.83158408147365,22.016054793103542,20.12529340785821,21.46246969514853,21.524564456617327,21.19850830139332,22.009600191146145,22.216514724692587,20.20235062506874,21.137315679311353,21.62598919155174,21.733698224462117,21.485140742047665,22.057396928482984,21.150677574435967,22.021513018365976,21.35550935837266,21.076722332073526,21.9816213990049
P30038,AL4A1_HUMAN,ALDH4A1,"Delta-1-pyrroline-5-carboxylate dehydrogenase, mitochondrial",22,21.214800236562407,21.395238780025274,21.74187177929446,21.431361434841094,21.55255186881396,22.275782952888754,20.654351702847276,21.624175783426043,22.005349206420526,21.400961377881,21.250444508590395,21.332662285034026,21.140611433161702,20.608967571324776,21.19611641243585,20.71464457057674,21.220717389415036,21.191494988453535,21.78853319101392,21.235998025759663,21.00213667760793,21.5524276729706,21.282822550030673,20.195432500305383,21.63687097148829,21.53285983395136,21.056361816378256,21.856833047749117,21.919469102969476,20.165451103675498,21.743985262723633,21.72750639768451,21.35302575723414,21.719511441456508,22.13366389463424,22.303457885571603,21.870786836362168,21.717616091315232,21.12668445491729,21.74307615550244
P25787,PSA2_HUMAN,PSMA2,Proteasome subunit alpha type-2,10,23.108616284908145,21.265353519904462,20.92293862273873,21.13506904327205,21.233789324287653,20.883243860792977,21.70153391009893,21.20168820348178,20.878537361281982,21.29926451070531,21.170268403882687,21.39838485337396,21.90575499552489,22.442800981870953,21.395625681593813,22.053294777965462,21.629592304633675,20.90630650748196,21.893800145801094,20.476913981294075,21.57531849290505,21.63174548820598,21.742860841333545,22.237521771313396,20.977648276944475,21.49934406133192,21.162205684164267,20.17969640869353,20.974211800530497,22.454325497917313,21.5168720438875,21.509318057562844,21.51418139976876,20.881077951575833,21.07207132620333,20.587211779490097,20.63652015236003,21.644744892208337,21.09723053776897,21.353422846248325
P14649,MYL6B_HUMAN,MYL6B,Myosin light chain 6B,10,NA,18.967005263648115,21.47505765327417,22.33490384892549,19.13148682611907,20.993742215492595,18.10531095526396,21.15706466253141,22.051735633578236,20.047963001306062,21.51574692762682,23.37388546879446,21.53289511090353,20.19093027893883,19.755240443091825,20.217930329857722,21.906345006750776,22.552378510606292,22.500008840822495,NA,19.168304948957633,20.87064971055982,23.71552933164946,NA,20.953509397475855,20.49855820710953,18.91599945887583,19.074347932756066,18.59003957948411,NA,21.02923496735717,22.82194274805978,21.779435798370333,21.358094880934345,21.06817278583743,21.589876249058424,21.6478691374381,19.420343961358842,21.98918580699981,21.107859686046687
Q15819,UB2V2_HUMAN,UBE2V2,Ubiquitin-conjugating enzyme E2 variant 2,6,21.68788101717845,21.056661440321218,21.908019802975105,21.395518947952766,21.8582967480317,21.46594491064845,21.281230589138257,21.49101221584231,21.22324948804792,21.408003846607762,20.97824374636921,21.783286159178523,21.752189461998256,22.06297337895812,21.51000603993637,21.37506237949629,21.90587065205277,21.385655325552964,21.680792840192268,21.782752996552162,21.434178496672274,21.628688966009637,20.762023744404466,20.26555490536921,21.51043834435611,21.636708614034575,21.60283747979116,21.60614570180068,21.40191092751281,21.092816562799502,21.832147055952944,21.24357067974326,21.217979005302748,21.49307883647816,21.47921661222198,21.485156970882105,21.444014979691318,21.399403399748845,21.61496510655873,21.20193575946591
O94760,DDAH1_HUMAN,DDAH1,"N(G),N(G)-dimethylarginine dimethylaminohydrolase 1",16,21.0181589496657,22.198462995898012,22.057191378642777,21.571563430109688,21.26486550244423,21.40701817779751,21.033059310980768,20.982429486421733,21.27189128112834,22.524733532043996,22.10572838863892,21.749385443934248,20.969567466005174,20.569208119605452,21.46462818870443,20.316222047833676,21.683945656039462,21.75472743917514,20.895535828637083,19.73099890522649,21.373445820793204,20.9908494018323,21.121796406268825,NA,21.703455761485962,21.820624370734635,21.34294025139576,20.270016675220198,20.273613603050517,18.6047393388469,22.49407357696154,21.828775659583478,20.59697147901365,20.283984779865488,20.454717813853513,21.297101655567083,21.57829621291143,22.011027459196285,21.770770433486,20.90891038531352
Q99643,C560_HUMAN,SDHC,"Succinate dehydrogenase cytochrome b560 subunit, mitochondrial",3,NA,19.240299730065534,21.028597097949294,20.1961648026449,20.407343676272,20.82288200654162,NA,21.965794451249458,21.560912845202683,20.850505727260842,20.873770074915875,20.894728443354843,20.73186128508276,18.13078895564302,20.997922530098922,NA,NA,21.43886246710861,20.433694421143063,NA,20.006898134118984,19.896016888258494,21.41619306726742,NA,20.155610285548658,20.160758944244648,NA,22.10793301392061,21.087925544195155,NA,21.71810812082477,23.13144493607025,22.61489069903989,21.94252756085164,22.31586110690763,22.407668499708453,23.100598320585537,21.83320500814797,21.768651455446783,21.296036767024315
P30626,SORCN_HUMAN,SRI,Sorcin,6,22.619098502247653,20.970387152858805,20.759457228381567,20.467363812520485,21.870106694911456,21.30306847893427,22.397225392320937,20.6768669069892,20.800482238580233,21.26605614442173,20.69004977438026,20.492969181947863,21.192105152769233,22.52431088635496,21.10540047970888,23.005838894884846,21.80567372752927,20.979738201695863,20.369953618071857,22.589408443196284,22.11199388029102,21.287132050647923,20.74760998543045,22.717562132452866,20.918776250739437,20.795445253037318,22.492632847271548,20.475310888386883,20.620581229975222,23.418962617657467,20.27910512483664,20.56408553513041,19.99170995073205,19.71854075550185,20.39275502822855,20.413378780071255,19.364400866916213,20.420777062875548,19.99336885872631,19.979005635231296
P23327,SRCH_HUMAN,HRC,Sarcoplasmic reticulum histidine-rich calcium-binding protein,5,21.021460294651018,21.424671778728953,21.576593015274007,21.544037171948073,21.453079013606583,21.630724694905496,19.650903903236838,21.670969906741508,21.80983314777397,21.629198770997085,21.344612981280715,21.531441199551224,21.440242361416196,21.129374534556153,21.589623274571753,19.384684372112574,21.36460294362754,21.216972629077297,21.54435606011246,NA,20.75779634121934,21.44094322858864,21.199932115552816,NA,21.50014742118016,21.338505793425497,20.88972286668449,21.54138583526422,21.380725773251697,19.52588436955798,21.442549500249374,20.831995909903938,21.630193240082374,21.770915330210453,21.14422842117878,21.794450704623678,21.321112713887555,21.94968840529681,21.773178336363753,21.469085610539025
P13987,CD59_HUMAN,CD59,CD59 glycoprotein,4,21.341716450763492,21.705897564178436,21.18414132482445,21.077688201544863,21.959042685532133,21.675277698551884,21.99763171504683,21.62162822119058,21.344660455420286,21.920148150955246,21.669885935561584,21.829041591236187,21.382752541278048,21.70554148213302,21.23870512082288,21.797484008768862,21.154282190315453,21.238992477517712,21.095330631656726,20.836538772643163,22.03341782944347,20.90966102058175,21.54724928652114,21.132904572602598,20.94330153045283,21.576120660983538,21.17037199097353,20.955315108807806,21.288912680201665,22.00916952543203,21.39481223734922,21.785538058552024,21.302412925781187,21.370388970314764,21.80499874107322,21.276198162192593,21.084913904612655,21.484498579569074,21.24205710097304,21.565852343274884
O00151,PDLI1_HUMAN,PDLIM1,PDZ and LIM domain protein 1,11,21.583977962132593,20.92052437082701,21.8521551338708,21.668242488208094,21.755792830629357,21.809215408452783,21.54578815173269,21.707936659046425,21.972594645493192,21.59764097634035,21.294528271678946,21.509772689944725,21.858157590403888,21.1319485083983,20.737278160574693,21.12831714978439,21.168145213269668,21.235335512816768,21.735503399796478,22.23613637029895,21.05839581653344,21.99923439471289,22.27027052094783,20.744014558488146,21.75378896539855,20.855832328392832,20.91296044477865,21.2862767499741,21.474717595008396,21.70229643698077,21.29972936290297,20.813778220080557,21.7144106780234,20.61727660405866,21.80055052587104,21.65366751938807,20.49060679919195,20.998167537271094,21.31468215516391,20.902545678295773
P31948,STIP1_HUMAN,STIP1,Stress-induced-phosphoprotein 1,28,22.15036019598093,21.414303032360124,21.479648181277906,21.093708121151884,21.75678542274239,21.380104393396874,21.29368784093043,21.010448670026886,21.325076285895687,21.896395959324547,21.50670035695343,21.339679249460865,21.461961424234033,21.78048743109473,21.300727390232936,21.370764268035263,21.52158013023748,20.94947127209614,21.201324691958984,21.71551418611809,21.319048702562757,21.39533819702104,21.262376200098167,21.310868693118454,21.60373560337241,21.125633425442924,21.227777712560265,21.04397485236023,21.10978334785681,22.037500765796505,21.46173110828684,21.076476625278953,21.17430236767492,21.3627189304727,21.395389041919067,21.34853451326654,20.93427288143062,21.629311174531576,21.19951984723182,21.37967002813332
P52907,CAZA1_HUMAN,CAPZA1,F-actin-capping protein subunit alpha-1,10,21.99073537591855,21.258640323280616,20.692456310263662,21.36577832055107,21.058728871529503,21.501739742328326,22.390463721363602,20.806613917966903,20.753292748731116,20.380845947217733,21.29762120062388,21.04842365679007,20.930837500103955,21.947052277368932,20.986896644190786,22.670111319315417,21.26379597211247,22.062317854050747,20.327079903624654,23.217467446611654,22.083301805796577,20.292466598702795,22.415827730610992,22.649608638867026,20.510412402049447,20.988039651082712,22.124777189910347,19.854841947707712,20.562271584505634,22.37148918600307,20.366868835646255,20.34607779005852,21.056233227914397,20.754569142147815,21.225056920271893,20.727014833820743,20.487872202132,20.39411992797547,20.512417071493015,20.132668984498366
P20774,MIME_HUMAN,OGN,Mimecan,15,19.953096319604324,20.933584024310047,20.368101953982304,21.118271812482334,20.714015505508595,21.4822027963215,23.327243974906693,18.408924498423193,19.479908091027124,19.48591837951698,21.032766227282803,20.63214838149485,20.39753126394552,20.903059634820696,20.023857234010052,22.70772878533939,20.554816845646393,22.435059697768025,19.362200813514143,23.516672807886156,22.469988721286224,20.103637895462345,23.10961989350884,23.027722831158318,20.78087069918825,21.662150818380397,21.78721977471553,19.14643396858394,19.553879666279474,22.262256978725944,17.89515672386682,20.045221244189676,19.30245296631636,17.83330632131325,NA,18.55259823386439,18.90440248660211,18.6926256704412,18.666746788973715,19.702487890915343
Q14240,IF4A2_HUMAN,EIF4A2,Eukaryotic initiation factor 4A-II,10,20.889769537884852,21.6754903318924,22.028891753426407,21.4740055811191,21.681995384893536,21.26706302910935,20.99370528306985,21.439606637724232,21.465127040407918,21.938935395443707,21.426607814605543,21.772694155280824,21.669098084560407,21.496341926252494,21.67618178064505,20.83749501880057,21.840885200063674,21.610328503855747,21.71214750347342,NA,21.205598378018358,20.923726501140475,21.319959695212024,20.29473399685845,21.193780393893558,21.583680487647413,21.479570063461903,21.160154754489714,21.000751701306914,20.78165659477579,21.783079709660107,21.23068565882331,21.16665806113739,21.71221040787565,21.443995188165225,21.44666106223294,21.492944907175893,21.71442083699674,21.644206087308874,21.486062347731956
P04632,CPNS1_HUMAN,CAPNS1,Calpain small subunit 1,11,22.123326089600656,21.350006270374976,21.222776758189077,21.079056730683902,21.534421128189155,21.761709086107583,21.669402143596592,20.9498815498387,21.48286318384425,21.40561090085282,21.485448233788624,21.117665182114717,21.721578889941807,21.989033382089694,21.145873029671186,22.171479462793787,21.325472871559022,21.02651654358704,21.397619877485916,21.126753729263996,21.70416767134508,21.546127351363833,21.494404076408404,22.145648836204572,21.127795596928006,21.481233278207448,21.769819178011563,20.905025955221614,21.12133910221824,22.317389971455594,21.36859759017583,21.601923216693606,21.10328058488178,20.797377263622415,21.122259684253457,21.01299599343395,20.651381036153584,21.05913333407691,20.84816651638705,21.402443130778828
P22626,ROA2_HUMAN,HNRNPA2B1,Heterogeneous nuclear ribonucleoproteins A2/B1,12,21.819511999295948,21.439328872651373,20.72215945179238,21.571453564522084,20.938135775700875,20.77900715363471,22.231818670972746,21.21571097063856,20.697428592399866,21.113045748898884,21.417290170732137,20.906329598437086,20.967933724869816,21.896663794857172,21.092171826850528,21.81496668182439,21.334669228376463,21.66701385688425,20.924903250369137,23.397951792298738,21.545868922243315,20.92593273245628,21.29113295718884,22.690515976262468,20.752287909226016,21.343711059687482,21.391589881181734,20.88427463769859,21.495692510932393,22.508754600314713,20.740347012464355,20.565881548841045,20.224356439252627,20.01741152460269,20.526459420948445,20.197719533536656,20.565519928241436,21.028293096381333,20.259978856179163,20.55200168929011
Q9HB71,CYBP_HUMAN,CACYBP,Calcyclin-binding protein,5,NA,22.28449141890571,21.58153634070434,21.36099100859993,21.21836564822615,21.89563614490213,22.54710718798021,21.071236786148564,21.715605740417185,21.917455571605466,21.89673500166498,20.90158263596814,20.020166885317156,20.928597924912452,21.49105610081015,20.838674634688545,20.8762532096124,21.574646005766056,21.318676914782483,20.864680680550112,21.341853283945802,21.429691798229552,NA,NA,21.160402846911037,21.65815010836978,21.871938422555292,21.200880362853443,21.14355795101811,21.511931539623017,20.79843327321858,21.801091207697414,21.493266007069654,20.829362237111418,21.224561040326584,21.1943784829796,21.23093521597423,21.241207327159557,21.175698587470418,21.741608477847482
P60900,PSA6_HUMAN,PSMA6,Proteasome subunit alpha type-6,10,22.12607152896154,21.445552469899425,21.19098795412787,21.158373433660913,21.617073402920038,21.160632716750833,21.218618433239673,21.11365752000998,21.02826071543294,21.476910612722335,21.376349298423506,21.093470846367207,21.346712941630596,21.98208940253564,21.51863167083818,21.771597733967713,21.75483505643237,21.214956077710493,21.51244247976792,19.202175168202626,21.517276184042483,21.436573631937826,21.489534447147253,21.755995232799997,21.248443549615573,21.151732016457522,21.477715111850994,20.855201658856508,21.163064596986196,22.10974469731426,21.59606216310881,21.302847089043404,21.61787141729519,21.356886732348787,21.33818633513872,21.299616058831287,21.158223604666055,21.63464667598789,21.196773848619614,21.324301129578856
P25311,ZA2G_HUMAN,AZGP1,Zinc-alpha-2-glycoprotein,16,22.33728207296962,20.45998246036446,20.37301432738911,20.85536843027867,21.385299869397716,20.21600602081788,22.33801584819039,20.021631907280987,20.211503240980967,20.160270686469907,20.50223282033371,20.198939197162083,20.825531846541928,22.101237695610543,21.334288993217662,23.525735363041907,21.832090809491262,20.899188092386584,20.14679036495325,23.312186582408998,21.830347171245965,20.65626131475437,22.558137776745742,22.16978191482633,20.617423335290944,20.612291656326786,22.408046575954625,20.375676672786152,20.212523777428995,23.074929498908464,19.546841612192,19.948750916836065,19.591006125408956,19.172164402288963,19.078012022873107,19.047355987364224,18.95504048281662,19.787087218633115,19.334673072690673,19.95841873475342
P51649,SSDH_HUMAN,ALDH5A1,"Succinate-semialdehyde dehydrogenase, mitochondrial",15,20.992261841100646,21.118710516599634,21.45631266345763,21.287082321750823,21.3297230472552,21.541196602592237,20.404097688359904,21.820155294384907,22.091222247199088,21.507509800048776,21.61210030059931,20.88927008363683,21.210456697271187,20.62764050188354,20.904360998033503,19.691879360589297,20.898999914579107,21.117926285590233,21.676465934996077,18.90093526081867,21.190855729064403,21.795984441619357,21.23376457620765,19.264711153127145,21.903082116235943,21.299752136532156,20.667617586741866,21.715289237465917,21.80732933978308,19.109164471890974,21.508686606739634,21.47765114007415,22.004722382733316,21.428869877957,22.118366843847546,21.891042348432048,21.79923592050411,21.17683411048044,21.92164105558595,22.236397903313552
Q92530,PSMF1_HUMAN,PSMF1,Proteasome inhibitor PI31 subunit,3,23.983074162155503,20.851362268000337,21.094228309568585,21.202510619290216,21.88554369787107,19.963172924992076,22.063322566686526,21.101870134355092,21.089342993886536,21.260675007967308,19.56435367727043,20.83922838896002,20.652197509522434,20.40835649362574,21.946601553933483,22.387365412219015,22.105516310441306,20.829748541335942,19.689926114046308,21.28288340522074,20.22075661421782,19.81768751356154,20.99298652074426,20.85008685111161,21.36961808232814,21.433599875094803,22.773205743768468,21.499903419164177,20.7718916298195,22.036685821658114,20.165645710938602,20.113076851806287,19.431591908575264,20.637533986702543,20.489025490979497,20.405710095265697,20.976165333057274,20.99077468905865,20.44459584557243,19.96554517228157
Q9Y3D6,FIS1_HUMAN,FIS1,Mitochondrial fission 1 protein,4,20.486601964202666,21.160765455135724,20.993503552911168,21.388178970629458,20.8435161258222,21.7567774492495,20.89862097418099,21.577365482143055,21.314937986071126,21.16923132839441,21.604917086564033,21.312645573270046,21.891637968095942,21.219168506130423,20.57065431213841,20.392127702435786,20.637967759993185,20.614306516050842,21.69341782507874,19.751593199125733,21.390020334023195,21.948282428949206,21.60850444131403,20.730207972356407,21.624110190168448,21.42418138296389,20.1818963583356,21.157549594686415,22.098532747205063,20.592021801131462,21.247870703081546,22.094258730503007,22.276041133701842,21.7535982021212,21.435938759159548,21.726531566772188,21.263156809749248,21.723076899059517,21.900152113614162,21.94221353580504
P30101,PDIA3_HUMAN,PDIA3,Protein disulfide-isomerase A3,23,20.78068885319783,21.241385766828913,21.03634484957242,21.281841497052067,20.459958671817578,21.524551543370887,22.242412982161362,20.091606166161892,20.50139097525285,20.750885901491063,21.35700595243343,20.39134054574796,20.49922706413961,21.483650905642293,20.95076684617156,22.491610239930665,21.2288360549182,21.647288882353344,20.637204083614634,23.68959106170778,21.76715374248167,20.84226748057324,20.554096106988155,22.570835966804925,20.693053076571676,21.09423066486634,22.504422481117494,20.452999705394813,20.89292058864255,22.64726150455855,20.37473835131485,20.632983911756845,20.67883745709499,20.00365297578477,19.794325799699855,20.042547935026253,19.8790348214045,20.458483863743297,20.21574626944224,20.35932194987864
