uniprot_id,protein,gene,description,n_seq,gene_symbol,CR10_T1,CR10_T2,CR12_T1,CR12_T2,CR149_T1,CR149_T2,CR15_T1,CR163_T1,CR163_T2,CR17_T1,CR17_T2,CR18_T1,CR18_T2,CR22_T1,CR22_T2,CR23_T1,CR25_T1,CR25_T2,CR383_T1,CR386_T1,CR386_T2,CR6_T1,CR6_T2,CR7_T1,CR7_T2,CR72_T1,CR72_T2,CR8_T1,CR8_T2,CR9_T2,PPS2,PPS20,PPS28,PPS31,PPS32,PPS37,PPS40,PPS41,PPS42,PPS44,logFC,CI.L,CI.R,average_intensity,t,B,P.Value,adj.P.Val,sig.PVal,sig.FDR,pi_score,pi_pval,sig_pi,sig_nominal_01
Q92530,PSMF1_HUMAN,PSMF1,Proteasome inhibitor PI31 subunit,3,"=""""",23.9830741621555,20.8513622680003,21.0942283095686,21.2025106192902,21.8855436978711,19.9631729249921,22.0633225666865,21.1018701343551,21.0893429938865,21.2606750079673,19.5643536772704,20.83922838896,20.6521975095224,20.4083564936257,21.9466015539335,22.387365412219,22.1055163104413,20.8297485413359,19.6899261140463,21.2828834052207,20.2207566142178,19.8176875135615,20.9929865207443,20.8500868511116,21.3696180823281,21.4335998750948,22.7732057437685,21.499903419164198,20.7718916298195,22.0366858216581,20.1656457109386,20.1130768518063,19.4315919085753,20.6375339867025,20.4890254909795,20.4057100952657,20.9761653330573,20.9907746890587,20.4445958455724,19.9655451722816,-0.39985880398164,-0.883414954020782,0.0836973460575013,20.9896841811764,-1.67249655800191,-4.76079854354728,0.10241759824648,0.403710748260369,0,0,0.395710433970359,0.1651175505740842,0,0
Q9Y3D6,FIS1_HUMAN,FIS1,Mitochondrial fission 1 protein,4,"=""""",20.4866019642027,21.1607654551357,20.9935035529112,21.3881789706295,20.8435161258222,21.7567774492495,20.898620974181,21.5773654821431,21.3149379860711,21.1692313283944,21.604917086564,21.31264557327,21.8916379680959,21.2191685061304,20.5706543121384,20.3921277024358,20.6379677599932,20.6143065160508,21.6934178250787,19.7515931991257,21.3900203340232,21.9482824289492,21.608504441314,20.7302079723564,21.6241101901684,21.4241813829639,20.1818963583356,21.1575495946864,22.0985327472051,20.5920218011315,21.2478707030815,22.094258730503,22.2760411337018,21.7535982021212,21.4359387591595,21.7265315667722,21.2631568097492,21.7230768990595,21.9001521136142,21.942213535805,0.125234088904975,-0.140850140225588,0.391318318035538,21.2849020360581,0.951938533958174,-5.6363167025056,0.346980829871168,0.698929446954148,0,0,0.057569424213112064,0.5281574630945872,0,0
P30101,PDIA3_HUMAN,PDIA3,Protein disulfide-isomerase A3,23,"=""""",20.7806888531978,21.2413857668289,21.0363448495724,21.2818414970521,20.4599586718176,21.5245515433709,22.2424129821614,20.0916061661619,20.5013909752528,20.7508859014911,21.3570059524334,20.391340545748,20.4992270641396,21.4836509056423,20.9507668461716,22.4916102399307,21.2288360549182,21.6472888823533,20.6372040836146,23.6895910617078,21.7671537424817,20.8422674805732,20.5540961069882,22.5708359668049,20.6930530765717,21.0942306648663,22.5044224811175,20.4529997053948,20.8929205886425,22.6472615045585,20.3747383513148,20.6329839117568,20.678837457095,20.0036529757848,19.7943257996999,20.0425479350263,19.8790348214045,20.4584838637433,20.2157462694422,20.3593219498786,0.315412354414235,0.00316277353940453,0.627661935289066,21.0186625874178,2.04306562771686,-4.14920482834715,0.047833070600097,0.315073557389022,1,0,0.4164300176952269,0.1558228540185894,0,0
P22352,GPX3_HUMAN,GPX3,Glutathione peroxidase 3,6,"=""""",21.6237535871646,21.969366325731,21.588781840906,21.2388584250222,21.1890516956974,20.2270134152328,22.7618570941156,20.2552933446495,20.5153011657923,20.953779639882,21.4350391485109,19.8200113634285,19.7571293223881,22.2599566351069,20.7559328278135,23.071361847026,21.6042231831641,21.1340363090067,20.1029661564382,22.2367090227408,22.793085679523,20.6118321577174,21.2688125241377,22.4429690854434,20.9686872198294,21.4384996593704,21.5636898268307,21.3090340105255,20.3917937647902,23.0057114942615,19.8009764246861,20.1570221383047,19.3576839799366,19.4435992914801,19.2907355125482,20.1471249964253,19.3751428649922,20.2390851837124,20.0749882102901,20.2610416054125,-0.0238851397507709,-0.450130005080308,0.402359725578766,20.9610484495009,-0.113337624933978,-6.06521614937939,0.910343309590106,0.968800076897003,0,0,9.743893847884935e-4,0.9294696555494806,0,0
P12111,CO6A3_HUMAN,COL6A3,Collagen alpha-3(VI) chain,85,"=""""",19.6482497966325,20.3032087239291,19.9495140390263,21.548521142299,19.1378542736032,20.4561045602534,22.9631783934499,18.988175545586,19.2850033604702,18.7089166991692,20.6010220982944,21.0257816299589,19.8324097389776,20.0630937359453,19.9252867563411,22.4333371054707,20.1373094205717,23.0835499249902,19.0674264555193,22.3784226010126,21.4606663539161,18.851704104757,24.434057466512,23.6706420381057,19.8877460012024,20.7815784351288,21.4581917481986,19.2789500432152,19.0746632649014,21.4118903588519,19.4526907881818,19.7166397179428,19.2875035882117,18.1588488482743,19.0037929108498,18.8069715625749,19.2153701489004,19.2905652056717,19.2154906224192,19.2925403494049,1.10879315828907,0.391526120345275,1.82606019623287,20.282171738968,3.12662031557915,-1.857395200442,0.00333240304226666,0.11950912086873999,1,0,2.7467495107183306,0.0038272279934390375,1,1
P27338,AOFB_HUMAN,MAOB,Amine oxidase [flavin-containing] B,17,"=""""",20.7811306429994,21.0138896295375,21.3450204277842,21.54106144987,21.3510721158475,20.827392895446,22.1571847827534,21.6668612080098,21.4802831922736,21.6033092475809,21.2659633473324,21.397428789981,20.8407922865639,20.5277941331244,20.3331066567385,20.9257806574911,21.1014673948953,21.2906819310812,20.8641768324275,20.1158250503971,21.5393716696115,21.2158282975175,20.8408169157964,20.7741112764115,21.0118966297019,21.0544590597718,20.6137478180264,21.8933518335541,21.6971219872986,20.7331459417467,21.7186760936687,21.4340003830015,21.8097941668168,21.7304647232091,21.9586123792006,22.0376938397623,21.7626401564353,21.849769173923,21.6712395609212,21.6799598704164,-0.208587020295646,-0.435598052979189,0.0184240123878976,21.2864231112232,-1.85842824355723,-4.4665732500223,0.0706545148087646,0.365810302516038,0,0,0.24005447519854245,0.2624384909786769,0,0
P29401,TKT_HUMAN,TKT,Transketolase,28,"=""""",21.9412547465242,20.0257878058626,19.9719619835725,20.8434985311325,20.3106247875626,20.3521126498889,23.0617974458656,18.9754525564068,18.9887276853529,19.7980970150986,20.2106239299271,18.5780303355637,20.3082056528112,22.4698017297927,20.9726234570835,23.1378197322491,21.8021705407084,21.0263802613472,18.962760817624,23.2728873568347,21.7856278052922,19.2441610179609,19.1108824980432,23.5416800579467,20.4098513634366,20.9005860221143,22.0027263242752,19.6509951002762,18.9879710275907,23.1945761941038,17.9786260814709,18.3990444569335,18.6908041415445,18.2307779931057,18.0883709562504,18.23546643636,18.139714638885,19.0191088358105,18.4868853623136,18.2684189635428,0.207722423536287,-0.342266088540306,0.757710935612881,20.1844223574616,0.763897772979737,-5.79004698851926,0.449517278677804,0.764959699657146,0,0,0.07213236146556055,0.4904319300164024,0,0
O43678,NDUA2_HUMAN,NDUFA2,NADH dehydrogenase [ubiquinone] 1 alpha subcomplex subunit 2,3,"=""""",21.2466444395498,20.9823377761573,19.728391665438,20.6628083368001,21.6688482688462,21.2309641815492,20.0041981709058,21.9694722924078,22.1614899429358,21.4180628493822,21.4054664765988,21.7156014270162,21.5656241638111,21.2450959727415,21.5005900518999,20.0681546164172,21.3672102366122,21.0090431370591,21.0543466985256,19.9503567127041,21.4540596726119,21.2892422017141,22.0070176886509,19.5188900436405,21.5572936126403,21.4815578879623,21.1832509308709,21.8487790785413,21.3828685132101,19.5307349498501,21.0385556662766,21.7831032053226,22.073541262873,21.5186406884777,21.7118915513635,21.2272977769441,21.6064345032601,21.4845722600229,21.0016479891712,21.6339562951411,0.0274834677808222,-0.282459813302056,0.337426748863701,21.2072010798976,0.179347275995283,-6.05583171744682,0.858591975215683,0.953469776969935,0,0,0.001819767660347408,0.9037725533078185,0,0
P13798,ACPH_HUMAN,APEH,Acylamino-acid-releasing enzyme,22,"=""""",22.8396035417534,21.2518500849951,21.2001767990149,21.0436320641567,22.0265443957563,20.8893984892565,20.9547902045588,21.0213966261004,20.982075047746,21.2526195059272,21.1259911487818,20.9256216540499,21.726608972181,22.2173924912725,21.5169019150183,21.4368461021774,21.980377112649,20.9240323084904,21.2334899159166,20.4214286154092,21.3241155292599,21.4585565597956,21.1277773718901,21.5033193827957,21.2323443091675,20.893639221492,21.7114885451835,21.2814906132969,21.0582026781014,21.9478186520346,21.257416260493,20.9524431680975,20.7735842693644,21.1608350303313,20.7545988672565,20.8956495509042,21.0804132401193,21.1368268818569,20.9025686083783,20.7991734327689,-0.16341706239406,-0.419056471503836,0.0922223467157153,21.255575979195,-1.29293018727084,-5.27675989581371,0.203629191019752,0.56005682763177,0,0,0.11294733097843321,0.40459267359212686,0,0
P61586,RHOA_HUMAN,RHOA,Transforming protein RhoA,7,"=""""",21.3807302456357,21.1543587419491,21.0026191878373,20.9315922533652,21.3832546124082,20.8642579116664,22.4592222242726,20.7207888623743,20.6272413936996,20.9226421075271,21.3644649206113,21.2550191372973,21.0229341936898,21.2865394918229,20.8813218927212,22.4972536742096,21.0373884572533,21.0249562371312,21.151929740286,23.0201446694247,21.4076828517671,21.3269436817394,21.3102226595332,22.0653183497327,20.7467361887116,21.0074647295452,21.9459982858312,20.95346109543,21.3696146248476,22.1024866155917,20.9503116687976,21.3420771714428,20.6886897975693,20.7987628335431,20.6894818040756,20.850583058652,20.6874682311882,20.677045735049,20.9087547818593,21.0757287563727,-0.0653036133760256,-0.284123939790471,0.153516713038419,21.2223373219115,-0.603608062322673,-5.89524017589174,0.549593130580017,0.8237328524391,0,0,0.016976242713143984,0.7140513942044833,0,0
P20231,TRYB2_HUMAN,TPSB2,Tryptase beta-2,8,"=""""",19.4614752229025,21.1682396432535,19.4042499291334,19.5491384189454,19.8076728687764,21.6507854677861,22.3674543190277,21.0480788247418,20.6941844938815,19.9241095626657,21.162249677386,19.4355254118302,NA,20.4790713475867,21.569653157056,23.2857293928116,21.9717543822422,23.0682702432771,19.5857812677365,22.7350217893362,21.7653237117485,20.8700541266643,21.0091235367443,22.1824750633976,19.563801238953,21.3979503523518,23.0103085303259,21.3986865893752,21.0230677043416,20.9090166000001,19.9843262219469,21.0256004452882,20.2108850230501,20.2937037622285,19.9396415851509,20.5659599187117,20.3634588190639,18.5712487573966,19.4492829764967,20.4632774974739,0.580507051828146,-0.0560610086141889,1.21707511227048,20.8298881507971,1.84600293771444,-4.47121551010404,0.0726789204569408,0.368458138247591,0,0,0.6609604135644833,0.09349371241115363,0,0
P11021,BIP_HUMAN,HSPA5,Endoplasmic reticulum chaperone BiP,28,"=""""",20.9909975774386,21.2069889004114,21.2839448613094,21.2083142557197,20.7716375522439,21.5192232177407,21.9610853796135,20.852472516248,20.9529873201822,21.0016061554688,21.2951472541581,20.9784249596581,21.1521980121869,21.1203780820631,21.1492991402119,21.6834921989461,21.3135874302988,21.5008799496167,21.1396353666378,22.9956521554669,21.5293714763186,21.1354982434263,21.1662297126841,21.7930776031479,20.8513840492958,20.8265754836327,21.9384356923006,20.8452487802904,21.036167976965,21.9578619735248,21.1642785228035,21.1708707909032,21.1302161366729,20.8885508630131,20.9199313646302,21.2311516964876,21.0735694507887,21.0681329415028,20.9316355740438,21.0619676824684,0.211402647056111,0.026154648486258,0.396650645625965,21.244952707513,2.30814122383106,-3.65251928053196,0.0263726049015643,0.244850225202848,1,0,0.3337724290747458,0.1957353745215965,0,0
P21817,RYR1_HUMAN,RYR1,Ryanodine receptor 1,76,"=""""",20.8304253730573,21.1767281044471,21.1847749528272,21.5217353438404,21.2453473869172,20.9641058020931,20.1788439528339,21.3984776674107,20.9500781109395,21.7089643089598,21.4145171609267,21.7488493201155,20.9477203000278,20.6927598036054,21.3612398301353,19.168363811516,21.0941782352935,21.385372925002,21.3364272971631,NA,20.8263956813693,21.5495379749623,21.6453871309174,NA,21.1435791230062,21.1226825658514,20.0319093255237,21.3286267256722,20.902846367683,19.067721299797,21.4404865865497,21.5371827494781,21.4896806068794,21.9716903922765,21.8886900933339,21.9936614010944,21.5737346371613,22.3139108240404,21.6307212912848,21.5411224174599,-0.12990218058787,-0.40167999913825,0.141875637962511,21.1923283389856,-0.968403555160603,-5.61624242428523,0.33911941071838,0.694085167406497,0,0,0.06100821501582876,0.519409513395298,0,0
O95810,CAVN2_HUMAN,CAVIN2,Caveolae-associated protein 2,12,"=""""",21.257925368459,20.3252314000554,19.6352354696216,20.7838988522219,19.7884853645835,19.564590048303,22.2201329108938,20.3591562929051,20.1483878083835,20.0538929577082,20.1054382327829,19.4639618446175,19.6857241759722,21.7293999181066,20.4168725999434,22.0051311156486,21.5696034879871,20.9160268839489,19.7302126800739,24.3576634067542,21.7461483693004,19.3830151263495,19.7146001740493,22.8864963324124,20.1897655583525,21.1010307865672,21.406172560564,20.494674791401,19.686797713543,22.1146007129208,19.2410853948738,19.2304444323551,18.9013288099489,19.450037830631,19.8831850023014,19.5982327846012,19.148211379926,19.2283492536207,18.7873541385687,19.4190301633236,-0.0695470758637899,-0.475947513013451,0.336853361285871,20.3931883033645,-0.34612278490045,-6.01332516322294,0.731107596700292,0.906155873513745,0,0,0.009459703088428854,0.7769272826681246,0,0
Q9BVC6,TM109_HUMAN,TMEM109,Transmembrane protein 109,3,"=""""",NA,21.7991989161638,21.162441969164,21.4366586123353,21.2785496149755,21.3005469986092,21.4885022357438,20.816206921313,20.8652991136594,21.8304544305418,21.9476064624704,21.4535182294329,20.2905328890006,21.1977995547293,20.9544061494288,21.0658999205018,20.9491810315517,21.1118566302814,21.1318651642262,21.2214493636969,21.4758423084982,21.1921396665269,21.1809748395099,20.9736574882073,20.8671988163444,21.1435132995665,20.9710755913637,20.6535601993374,20.5963709228352,21.7730381459292,22.0403108801714,21.4267001512295,21.1912793221811,21.417282972697,21.3527383283777,21.8517142951287,21.0716283377935,21.7663859216795,21.6140032592352,21.1408754082607,-0.0440358489527117,-0.299679768692448,0.211608070787025,21.2564683169923,-0.348690919536205,-6.00675798489207,0.729242591615941,0.906103736457579,0,0,0.006038546758470925,0.8195735374521597,0,0
O00330,ODPX_HUMAN,PDHX,"Pyruvate dehydrogenase protein X component, mitochondrial",13,"=""""",20.5086792102886,21.1216663424364,20.6396756176858,20.8452870082875,21.3604631294415,20.7694617988691,20.1700888323823,21.7573315081353,21.4556475342333,20.9516375771365,20.6783262746575,21.3325148136478,21.1411573487178,20.2708792776723,21.1792717471049,19.4532218785543,20.8236185629099,21.1933897093595,21.0200667119042,20.0149448065186,21.1717068142403,21.1898828859676,21.510572879395,18.598588696396,21.345850452068,21.3998664373515,20.6484669890349,22.5854513042283,22.0949190348244,18.6035705779271,21.1249513522731,21.4028207060583,21.3621385181139,22.2698264775743,21.7404870281007,22.0184551048915,22.3997492329448,21.3286208530254,21.6697065482194,21.5839590610514,-0.0201453428721532,-0.35164253923449,0.311351853490184,21.0684230160907,-0.122913697947885,-6.06411698755339,0.902805589343077,0.966712203820446,0,0,8.945692774871585e-4,0.9311098961180974,0,0
O75874,IDHC_HUMAN,IDH1,Isocitrate dehydrogenase [NADP] cytoplasmic,17,"=""""",20.9852794472168,21.320386148024,20.8077034548074,21.037915605225,20.9222995240565,21.1374376385482,22.2757200336308,20.5650294601763,20.4612499240665,20.7041594753539,20.9493385917272,20.7833388015957,20.857994331154,21.867813568226,20.848216444667,22.452191967372,21.4462957733424,21.0465318920669,21.0566439049778,22.7988973039172,21.3710457252675,21.1798442907542,20.6440883420708,22.5799215921934,20.8444966940278,21.3287016451741,21.7101100113924,20.8614167211309,20.6276640812112,22.8000546216493,20.9661040644892,21.0472603452682,20.5607040564921,20.7310177737245,20.4984847410437,20.5501660881156,20.6531931404383,20.4097248439112,20.9590417561266,20.749447249261,-0.0737002113327119,-0.318866667606761,0.171466244941337,21.1349232768473,-0.608013419524945,-5.89267133183895,0.546697192379034,0.823145445453062,0,0,0.019328113054342667,0.6954620010934938,0,0
P39687,AN32A_HUMAN,ANP32A,Acidic leucine-rich nuclear phosphoprotein 32 family member A,7,"=""""",20.6550891731851,21.1262215790186,21.1156642170162,20.8188886304277,21.7562723693597,20.7653465671117,21.9280312552543,20.9186993331276,20.8495168761574,21.4252017878889,20.8207024377199,21.2546621307985,21.5985692331413,21.6245614737622,21.1094800905168,22.0211960786335,21.0479627756478,21.1160393713117,20.9752466618968,22.5795181648694,22.2564667378738,21.2735373399324,NA,21.6611205075165,21.1967430646103,20.9461768840817,21.8218948560305,21.1844981513188,21.0817444912117,22.8550090152995,20.9146366058417,20.3948613094754,20.2966754332353,20.2772468571805,20.6737453073169,20.7124904576572,20.1953086233832,20.5011207856936,20.8140093606921,20.2696002463339,-0.12626246650505,-0.368259495097485,0.115734562087385,21.1495834933726,-1.05617034136519,-5.52501045969326,0.297547334307341,0.663902312316371,0,0,0.06647010985827562,0.5084745762711864,0,0
Q9BRX8,PXL2A_HUMAN,PRXL2A,Peroxiredoxin-like 2A,7,"=""""",20.5428808567759,20.5511348298325,20.0514685501073,20.5696954795502,19.9031533117887,20.2477106102218,22.5623699900272,19.8543301595314,20.4730611373652,20.2553459400104,20.6010540973597,18.9970991316025,19.4088888866339,22.2785692343438,20.0621336759682,22.2174179789535,20.9678281390555,20.4747390795571,19.7105217350216,23.9517780136287,21.2572799560243,20.1999931778929,19.285704726274,23.4407767899653,20.5314958219459,20.7538086153904,20.433968511129,20.469754976013,20.1778281655851,22.6029164238187,19.5403198150349,20.4548661621821,20.0803629183611,19.8640510717768,20.5297252203929,20.195880291054,19.7794125481514,19.8616211984156,20.4314290956683,20.5332997144534,-0.0677898369821683,-0.473649521648995,0.338069847684658,20.6026419009216,-0.337826844876824,-6.01607424060324,0.737302292055056,0.907287242090252,0,0,0.008972284284613954,0.7834882449425916,0,0
P27824,CALX_HUMAN,CANX,Calnexin,20,"=""""",20.811909992855,21.4059145969317,21.3104988971732,21.4540295309353,20.9688203454419,21.5782112562564,22.2033518183359,20.7244639561438,20.980520927867,20.8857806023196,21.3232256680215,20.822807747878,20.7748534103237,21.4104926499773,21.0939808318218,21.8536145600885,21.2055224327685,21.502851481612,21.1277024778709,22.2115610461601,21.446576782835,20.8999615255787,20.6507945417889,22.0689641183324,20.932490942873,20.86525593345,21.6632839408573,20.7529781355954,20.7480963412292,22.2198879907246,21.2507821857489,21.2363556777839,21.2531365651574,20.8769697841225,21.2695019828564,21.1240589752521,20.886224272614,21.0688908538193,21.059403668601,21.0540470033296,0.22894216768057,0.0311793183229449,0.426705017038195,21.2244443863333,2.34145901869799,-3.5868510744713,0.0244022088114148,0.240260270067908,1,0,0.36918546843468186,0.17386550027337344,0,0
P26641,EF1G_HUMAN,EEF1G,Elongation factor 1-gamma,13,"=""""",20.8331927719237,21.0575146498852,21.0550805611094,20.9860527481496,20.877512237481,21.4183737443002,21.006094582922,21.4475075382477,21.2963047699361,21.2677565603494,21.2918583018465,21.6675465877695,21.6474726532725,21.1693234117226,21.4196321586364,20.869236375043702,20.9936495373412,21.2405375043262,21.7772774944229,20.7614398770658,20.7760118208771,21.7022375965033,21.5317676368256,20.326645280295,21.2679261236538,20.8533669873619,21.2885168079077,21.2443365817917,21.5926237941648,20.9257152406184,21.5029998225373,21.6840217901902,21.6043492688823,21.7115095087656,21.411380309191,21.4216111412675,21.5497876796095,21.375662023369,21.4487057123369,21.414343223124,0.0888009477806602,-0.0904713089675242,0.268073204528845,21.2679220603756,1.00186682664651,-5.59009459954836,0.322573177968998,0.678084719558171,0,0,0.04363427685759604,0.5768179332968836,0,0
Q9Y5Z4,HEBP2_HUMAN,HEBP2,Heme-binding protein 2,9,"=""""",21.0209963129297,21.569182348765,21.7730563178431,21.2208429948225,21.2204009980222,21.4892816325953,20.8584364792533,21.1847725820644,21.2597471340649,21.5326427619727,21.2775697869302,21.288473605437,21.1797451294283,21.2721604949804,21.1168017338763,21.2038299253301,21.3643123933874,20.9839599025939,21.5399673268208,21.8513092557747,20.933795853916,21.5207914605841,21.2655331080716,20.8444654137532,21.2144858153294,21.447846815484102,21.0174259337268,21.1156109337908,20.2982436487824,21.0905187670689,22.0093253982901,21.214542757275,20.9780274150476,21.3011224983745,21.3618980108534,21.4014560572866,21.0012757222797,21.6033191986652,21.4397860825281,21.4283892770962,-0.193466076226009,-0.3751472228576,-0.0117849295944188,21.2673837321274,-2.15377555096299,-3.94745449415457,0.0374865494290491,0.283317764073268,-1,0,0.2759067177604512,0.2334609075997813,0,0
P78371,TCPB_HUMAN,CCT2,T-complex protein 1 subunit beta,20,"=""""",22.2596866914058,21.1457452623379,21.0756539734287,21.1101730955932,21.63352105137,20.9479701178501,21.2665379358735,20.9700197489872,20.9470715628079,21.3803762422634,21.1355747330149,20.9079885815507,21.6180863873214,21.9313333003707,21.513360829011,21.3170281431627,21.404077225315,21.0192028756218,21.1504608968573,21.1619764533585,21.5661077216987,20.8012992434346,20.8877884952768,21.6977337910267,21.3431745084871,21.1008531565531,21.5520790306805,20.8805233547916,20.960919806015,21.8719535142492,21.2680467056541,21.1769620067045,21.2474685761727,20.7113599814427,21.026533197873,20.9907468956278,20.9430052076626,20.972905980656,20.9258468904601,20.8604893819064,-0.0371298339587298,-0.236034308198541,0.161774640281081,21.2170410638469,-0.377558225155746,-6.00230727785942,0.707802262817855,0.897146063252297,0,0,0.005572744497206805,0.825587752870421,0,0
Q15746,MYLK_HUMAN,MYLK,"Myosin light chain kinase, smooth muscle",13,"=""""",21.2300151689191,21.7587405846706,22.0912201455998,21.4711968979577,20.3222138443312,21.1403013989598,21.4035639712851,20.578369110758,20.1121517618604,21.8978993668236,21.2627053998134,21.6634289933739,19.9659707851277,20.0926858096083,21.041755367666,21.0393837467995,21.1818175409054,20.8494915103512,21.4571053918663,21.7174344930061,19.800748247268402,21.6217619167297,20.9930214070469,20.3723664711814,21.2386335782649,21.6139245390961,20.7560680639781,21.1891171722775,20.8487347195701,20.6956448547923,21.4038370134961,21.4763734196801,19.8506360854479,22.1728603421704,21.7537270397242,21.8127859730628,20.8892905332188,22.0056531457253,21.5104320012008,21.692638508592,-0.385928383031152,-0.791866597627069,0.0200098315647657,21.1493926580552,-1.9228803606387,-4.35856898254554,0.0618066272016103,0.352162994242197,0,0,0.46657389033521063,0.1388737014762165,0,0
P51149,RAB7A_HUMAN,RAB7A,Ras-related protein Rab-7a,10,"=""""",21.1676972501818,21.3439149199965,21.2292626180379,21.3107968826533,21.156369827961,21.0633796663313,21.9275108172434,20.8860216414871,20.7924719165769,21.0241339324785,20.9407185128883,20.9246629984585,20.9124181675279,21.5355003397258,21.3441769674335,22.0988479390506,21.4762723325296,21.4682077209441,21.0010661218031,22.5992760414293,21.1748695474807,21.1471971879498,20.8771407901186,21.7460516423788,20.8554248430199,21.0915282162611,21.3225999433336,20.8324091305201,20.9936907134364,21.7335689519468,21.0560913171566,20.8116331209363,21.2578205555425,20.7850173394214,20.8171740534483,21.199893145721,20.8559026381632,21.1491429806802,20.8864205140136,21.1766470168647,-0.0273155240196026,-0.191393125300902,0.136762077261697,21.1993232565783,-0.3367175240801,-6.01643681937368,0.738131993564951,0.907287242090252,0,0,0.003601988076950097,0.8665937670858392,0,0
O60664,PLIN3_HUMAN,PLIN3,Perilipin-3,17,"=""""",20.8904377294699,21.481570846409902,21.1586409315907,21.1790848390881,21.2096191314049,21.534441847925,20.3975719796078,21.2102288192004,21.2945269230037,20.8831704332414,20.6127350139772,21.6522408152465,21.5545555437814,21.2240691537729,21.3923667151937,21.2881448391925,21.3177352101155,21.4314480928809,21.1699757092917,21.1713689194932,20.6606484230035,21.4408395475988,21.1098310723381,20.063099766735,21.7528001651175,21.0835728337598,21.4190562117412,21.0223532885603,21.457726809862,21.1495495460826,21.6768681603823,21.5056793756228,21.8500245350454,21.2011459585966,21.3534565677394,21.3724804180207,21.1877604317567,21.1441378764045,21.6941973798553,20.9566676781165,0.126298258059157,-0.0919741412041664,0.344570657322479,21.2288957385057,1.17031836352933,-5.41776698409559,0.248962655940487,0.614624872673051,0,0,0.07626719758061527,0.4811372334609076,0,0
P28838,AMPL_HUMAN,LAP3,Cytosol aminopeptidase,25,"=""""",20.5950847934802,20.9446242652457,20.9747974978209,21.2532515566176,20.673007224878,21.3882921730882,22.0830585384378,21.1664513891575,21.0991763840305,20.1358961435574,20.3084660922373,21.3623152729232,20.8801824276328,21.2319314431558,20.9677372310216,22.2085896521542,20.8584235475112,21.1288985976505,21.4833232839767,22.3962066074839,21.0133139575813,21.2177009860136,20.8478381398552,21.7185933362069,20.693156413587,20.8860709334264,21.3064212418804,21.4018417514438,21.4497474152776,22.3986215094161,21.3039385408084,21.3368460240534,21.496963610697,21.4190509223018,20.7261872596995,20.9444321854198,21.3109741013927,20.6901893762878,21.2600855806392,20.9294178622616,0.0529553300377312,-0.208407258546509,0.314317918621971,21.1872776317578,0.409799795599063,-5.99002045940445,0.684191278379143,0.888073271967264,0,0,0.008728228096120456,0.7884089666484417,0,0
P23381,SYWC_HUMAN,WARS1,"Tryptophan--tRNA ligase, cytoplasmic",16,"=""""",21.0876036292174,20.9055022074486,21.0229580107559,20.9303885730929,21.1502576125516,21.4101593610677,20.7987079786649,21.2300312393542,21.4890458769119,21.0533681712667,21.4371471080728,21.3635400753388,20.9809815836003,21.175096798806,20.9967638873201,21.0412668551608,20.9942143390573,20.9286004678258,21.4358553500819,21.5916154895457,21.3615370040831,21.2742639995599,20.9939306409083,21.1219941762061,20.7999145938132,20.7267533840921,20.9982298291124,21.6724876950258,21.6378517372246,21.0396198191412,21.1837338727468,21.2866861863412,20.9468829893548,20.7255208052348,20.9328169475965,21.3100481398397,21.1182462025562,20.5313888175821,21.1614793023123,21.2759125076883,0.00106353674237525,-0.188501708440759,0.19062878192551,21.128060081639,0.0113474757287565,-6.07139574862451,0.991003968859702,0.998648076608482,0,0,4.173962904296132e-6,0.9923455440131219,0,0
P27816,MAP4_HUMAN,MAP4,Microtubule-associated protein 4,33,"=""""",20.1901979865116,20.8696238003253,21.1819732434002,21.1599153686225,20.4342505489927,21.1588627291783,21.4871662298965,20.7004906991674,21.0054153384881,20.9052947877257,21.0213318914334,20.8774219114485,20.35590871126,20.8052461692567,20.8804087917349,21.6446980757349,21.2991068399017,21.3407950449747,20.8035209552421,22.929199935485,20.9711677411611,20.771635439335,20.7140673739311,21.3445849343212,20.8880129740018,20.7280165128502,21.2990538021435,20.4877979344692,20.231529199555,20.9870941439501,21.3347341444711,20.9593768803599,20.9712038980831,20.9420959872257,21.0973860163154,21.1506499400375,20.8252200570868,20.7022374058137,20.877213992483,20.6781546761802,0.103688742248355,-0.0962037057131349,0.303581190209845,20.9753015528139,1.04915752790965,-5.54425322369332,0.300552823727696,0.663902312316371,0,0,0.054133734298714854,0.5379989065062876,0,0
P02655,APOC2_HUMAN,APOC2,Apolipoprotein C-II,5,"=""""",22.2070666586446,19.8030368373481,20.3755982157596,20.6529329630554,22.8457157576145,20.6520010636981,22.547919132153,20.0649000029686,20.2565867901036,20.7391133534222,21.2889981484605,19.3745936375217,21.0451954327283,22.0088258002293,20.9871304780885,22.4229988355652,21.8639151411966,19.8457267237558,18.4704996244177,21.3311982749264,21.876401761879,19.2104864711089,23.1219056104739,23.1453898499812,21.6378665549309,20.3284398389975,22.0253689677792,19.6088881738923,19.7812819572848,21.7127247728125,NA,18.8983654932312,17.5667038803666,17.6905867439906,16.6296653219717,18.11612779391,17.8940918722836,19.855907160932,17.8648277034898,18.3922874901277,0.274186348948833,-0.403480836938124,0.95185353483579,20.3625966741308,0.8190286695177,-5.74820091167306,0.417868172596125,0.752542720051364,0,0,0.1039058524086047,0.42154182613449975,0,0
